QuantityReturned,PurchaseAmount,CustomerAccountAge,PreviousReturns,PreviousFraudReports,ProductCategory_Beauty & Health,ProductCategory_Books,ProductCategory_Clothing,ProductCategory_Electronics,ProductCategory_Home & Garden,ReasonForReturn_Defective,ReasonForReturn_Did not like,ReasonForReturn_No longer needed,ReasonForReturn_Not as described,ReasonForReturn_Wrong item,ReturnCondition_Complete,ReturnCondition_Damaged,ReturnCondition_Defective,ReturnCondition_Opened,ReturnCondition_Unopened,DeliveryType_Express,DeliveryType_Standard
1.554169857,-0.799315899,0.32494413,0.357142857,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1
0.002134049,1.419591046,0.216255598,0.857142857,0.5,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1
0.002134049,0.079681038,-0.868159537,0.571428571,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
0.778151953,-0.868048867,-0.571736265,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0
-0.385874903,0.414493002,-0.033233989,0.142857143,0.5,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1
-0.773883855,-1.387740221,0.478096154,0.571428571,0.5,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1
-1.161892807,-1.433578846,-0.482809284,0.928571429,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
0.778151953,0.550589222,-0.218498534,0.642857143,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1
1.166160905,-0.424410783,0.28048064,0.642857143,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
-0.385874903,-1.064180493,0.762168456,0.142857143,0.5,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1
-1.549901759,-1.364714129,0.527500033,0.714285714,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1
0.390143001,-1.125114328,-1.705555278,0.071428571,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0
-1.549901759,-1.479269657,0.169321913,0.071428571,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
0.390143001,-0.652382945,-1.008960591,0.214285714,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1
0.390143001,0.058659495,-1.097887572,0.571428571,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0
0.390143001,0.625063189,-1.330085801,0.428571429,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1
0.390143001,-0.792209124,1.626736331,0.357142857,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1
0.778151953,0.001021706,-1.347377159,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0
1.554169857,-1.341312455,0.734996323,0.142857143,0.5,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1
-0.385874903,-0.475298935,0.747347292,0.5,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1
1.166160905,-0.303082018,-0.944735549,0.357142857,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0
1.166160905,0.740390387,-1.411602201,0.642857143,0.5,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1
0.778151953,1.650837136,-0.616199756,0.785714286,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
1.554169857,-0.864335741,-0.850868179,0.142857143,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0
0.778151953,-0.155833576,-0.887921088,1,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0
0.390143001,-1.66306244,1.1104658,0.428571429,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
1.166160905,-0.176982731,1.550160319,0.928571429,0.5,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0
-1.161892807,1.420556759,-1.18434436,0.571428571,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1
-1.161892807,-0.439381487,-0.250611055,0.642857143,0.5,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1
1.166160905,0.47789479,-1.384430068,0.214285714,0.5,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1
1.554169857,-1.499540922,-0.06534651,0.357142857,0.5,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0
0.002134049,1.632325167,0.097686289,0.357142857,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1
1.554169857,-1.447208045,0.147090168,0.857142857,0.5,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1
1.554169857,-1.122813141,-1.174463584,0.428571429,0.5,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1
-1.161892807,-0.47353076,0.638658759,0.285714286,0.5,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0
0.778151953,1.011806535,0.784400201,0.428571429,0.5,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
0.390143001,-0.667191128,1.036359982,0.285714286,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
-1.161892807,-0.876046238,0.166851719,0.214285714,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0
1.554169857,-1.111704521,1.641557494,0.714285714,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0
0.002134049,-0.97216392,-0.596438205,0.928571429,0.5,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0
-0.385874903,-0.738520325,-1.001550009,0.5,0.5,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
1.554169857,1.443538698,0.843684855,0.428571429,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0
1.166160905,-1.170352133,1.478524695,0.571428571,0.5,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
-0.773883855,-1.093707523,0.722645353,0.285714286,0.5,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
1.554169857,0.892872509,-0.95214613,0.142857143,0.5,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0
1.166160905,-0.459082681,-1.332555995,0.928571429,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0
-0.773883855,-1.402032094,-0.937324967,0.571428571,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0
1.554169857,1.156578041,0.164381525,0.928571429,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0
1.166160905,1.555624261,0.473155766,0.642857143,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
-0.773883855,-1.589698488,-1.038602918,0.142857143,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0
0.778151953,-1.215813327,0.18661327,0.642857143,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0
1.554169857,0.80068624,-1.690734115,0.928571429,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1
1.166160905,0.284597476,-0.038174377,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1
-0.773883855,-0.014673721,1.518047798,0.857142857,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1
1.166160905,-0.84432941,0.994366685,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
0.002134049,0.213812467,0.426222082,0.5,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1
0.002134049,-0.719590669,1.048710951,0.571428571,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1
-0.385874903,-0.675214843,0.354586458,0.928571429,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
-0.773883855,0.026595352,1.187041811,0,0.5,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1
-1.161892807,1.361793399,-0.048055153,0.214285714,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0
1.554169857,0.74254065,-0.999079815,0.714285714,0.5,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0
1.554169857,0.457390801,0.838744468,0.928571429,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1
-1.549901759,0.888901157,-0.534683357,0.571428571,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0
-1.549901759,0.01534241,-1.44865511,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0
1.166160905,1.088926841,-0.732298871,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0
1.166160905,-0.269656621,0.505268287,0.5,0.5,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0
0.778151953,0.393437496,-0.475398702,0.142857143,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1
0.002134049,1.522023583,-0.717477707,0.642857143,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0
0.002134049,0.285023246,0.179202689,0.928571429,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1
1.554169857,1.21033165,0.226136373,0.357142857,0.5,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0
-0.773883855,-0.912797454,-0.381531333,0.071428571,0.5,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0
0.390143001,-0.577191235,-0.981788457,1,0.5,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1
1.166160905,0.149888152,0.114977647,0.214285714,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
-0.773883855,-0.323793166,0.616427014,0.428571429,0.5,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1
-1.161892807,1.339974954,-1.181874166,0.285714286,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1
-0.385874903,-1.600497928,1.616855555,0.857142857,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1
1.166160905,0.575228755,0.794280977,0.214285714,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0
-1.161892807,1.468559273,-0.149333104,0.357142857,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1
-0.773883855,-1.260613239,0.423751888,0.214285714,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0
0.002134049,0.671025873,0.226136373,0.142857143,0.5,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0
-0.385874903,-0.843293491,0.725115547,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1
1.554169857,-0.409397587,-1.399251231,0.142857143,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0
-0.773883855,1.265067076,-0.020883019,0.357142857,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
1.554169857,-0.198701492,0.379288397,0.857142857,0.5,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1
1.554169857,-1.137773116,0.87826757,0.785714286,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
1.166160905,1.490157236,-1.426423365,0.071428571,0.5,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1
-1.161892807,1.23719916,-1.386900262,0.214285714,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0
0.390143001,0.700568028,-0.028293601,0.785714286,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0
-1.161892807,1.082418788,1.6390873,0.142857143,0.5,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0
1.166160905,-1.378475828,0.127328616,0.357142857,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
0.002134049,-0.452436246,-1.209046299,0.214285714,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
-1.161892807,-0.179690236,-0.300014933,1,0.5,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1
0.390143001,0.148922951,1.221624526,0.5,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0
0.778151953,-0.657778089,0.87826757,0.857142857,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0
0.002134049,1.010464163,1.619325749,0.857142857,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0
0.390143001,-0.787702148,-1.075655827,0.5,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
1.554169857,-1.623869943,1.147518709,0.642857143,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1
1.166160905,-1.101752143,0.001348726,0.857142857,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
0.002134049,0.6650758,1.401948683,0.714285714,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1
-0.385874903,1.375505645,1.658848852,0.428571429,0.5,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1
0.390143001,1.654245775,0.789340589,0,0.5,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0
0.002134049,1.083612207,0.260719088,0.928571429,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1
1.166160905,0.849676328,-0.786643137,0.714285714,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1
0.778151953,0.726332075,-0.966967294,0.285714286,0.5,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
-1.549901759,-1.210109711,-0.991669233,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1
1.554169857,-1.327150254,1.38712752,0.642857143,0.5,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0
-0.385874903,-0.376015919,-0.818755658,0.785714286,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
-1.549901759,1.602834518,0.996836879,0.5,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
0.002134049,1.416473554,1.429120816,0.357142857,0.5,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
-1.549901759,1.193761459,-0.097459031,0.142857143,0.5,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1
1.554169857,-0.748239769,0.3372951,1,0.5,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1
-1.161892807,-0.303188341,-1.0460135,0.857142857,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1
1.554169857,-0.031198306,0.67077128,0.357142857,0.5,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0
-0.385874903,-0.108124842,1.266088017,0.071428571,0.5,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0
-1.161892807,0.550581123,0.895558928,0.071428571,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0
-0.773883855,-1.336161442,-0.21602834,0.428571429,0.5,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1
-0.773883855,1.332317576,-1.288092505,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1
0.390143001,0.663305543,-1.110238542,0.571428571,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1
-1.161892807,-1.661009972,-0.453166957,0.214285714,0.5,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0
0.002134049,-0.314097674,1.278438987,0.142857143,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
0.778151953,0.467314296,-1.280681923,1,0.5,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0
1.554169857,-0.220868468,-1.426423365,0.571428571,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1
1.554169857,-0.121848763,-0.144392716,0.714285714,0.5,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0
0.002134049,0.826673602,-0.438345793,0.285714286,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0
-0.385874903,-0.70394088,0.46327499,1,0.5,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1
-0.385874903,-0.346762359,1.280909181,0.142857143,0.5,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1
-0.773883855,-1.71137959,1.681080597,0.214285714,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1
1.554169857,-0.011920788,0.428692275,0.714285714,0.5,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
-1.161892807,0.265099052,-0.211087952,0.142857143,0.5,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0
0.390143001,-0.603134129,-0.099929225,0.142857143,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
1.166160905,0.795942615,-1.552403255,0.642857143,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0
-0.385874903,-0.006603407,0.559612554,0.785714286,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1
-1.161892807,-0.581699279,1.290789956,0.071428571,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
0.002134049,-1.179693341,-1.512880152,0.785714286,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
-0.773883855,0.103296528,-1.179403972,0.071428571,0.5,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1
0.002134049,1.01281485,-0.46798812,0.285714286,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1
-0.385874903,0.179816311,0.858506019,0.642857143,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1
-0.385874903,0.00463871,0.206374822,0.642857143,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0
-1.161892807,0.724024544,1.231505302,0.714285714,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0
-0.773883855,1.63779892,1.419240041,0.785714286,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1
1.554169857,-0.476379945,1.384657326,0.928571429,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1
-1.549901759,-1.495201824,1.732954669,0.142857143,0.5,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0
1.554169857,-0.589890224,-0.033233989,0.928571429,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
1.166160905,0.589415797,-0.934854773,0.857142857,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
-1.161892807,1.623521113,0.905439704,0.214285714,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0
0.002134049,-1.129971931,0.302712385,0.928571429,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0
0.390143001,0.097072325,0.265659476,0.642857143,0.5,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
1.554169857,0.048282023,-0.425994824,0.285714286,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0
-0.773883855,0.405097408,1.337723641,0.214285714,0.5,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0
-0.773883855,0.350531447,0.092745901,0.214285714,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1
-0.773883855,1.111179801,-0.220968728,0.285714286,0.5,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1
1.554169857,-0.109231449,-1.372079098,0.428571429,0.5,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
0.778151953,1.552931242,0.085335319,0.428571429,0.5,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0
1.166160905,0.978229614,-1.59933694,0.071428571,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0
-0.773883855,-0.574743496,1.38712752,0.285714286,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0
1.554169857,1.194120905,-0.97684807,0.857142857,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1
-0.773883855,-0.913567176,-0.650782471,0,0.5,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1
-0.385874903,0.13777051,-1.577105194,0.071428571,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0
1.554169857,-1.625571153,-1.285622311,0.928571429,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0
1.166160905,1.497112967,-0.593968011,0.642857143,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0
1.554169857,-1.045681571,-0.443286181,0.928571429,0.5,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0
0.002134049,-0.615373584,0.2557787,0.142857143,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0
-0.773883855,0.96440252,1.532868961,0.142857143,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0
-0.385874903,-0.777766757,-1.493118601,0.142857143,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0
-1.161892807,1.383897452,-1.653681206,0.785714286,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
-1.161892807,-1.079182986,0.655950117,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0
0.778151953,-1.431658804,-0.156743686,0.785714286,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1
-1.549901759,1.705888319,1.251266853,0.214285714,0.5,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0
1.554169857,-0.028602407,0.759698262,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1
0.002134049,1.634565559,0.26812967,0.285714286,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0
0.390143001,0.760252829,0.201434434,0.571428571,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1
-0.773883855,0.743345381,0.226136373,0.285714286,0.5,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1
0.002134049,-0.746495598,0.979545521,0.714285714,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1
0.002134049,-0.858180717,0.658420311,1,0.5,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1
1.554169857,0.131957404,-1.535111897,0.285714286,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
1.554169857,0.051478077,1.261147629,0.428571429,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1
0.002134049,-0.556036557,-1.559813837,0.428571429,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1
0.778151953,-0.437474014,-1.611687909,0.428571429,0.5,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0
-1.161892807,1.230223796,1.636617106,0.357142857,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0
1.554169857,-0.229433018,-0.406233272,0.214285714,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0
0.390143001,0.688013741,-1.139880869,0.785714286,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
1.554169857,0.883220731,0.942492612,0.285714286,0.5,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0
-1.549901759,-0.024748352,0.287891222,0.357142857,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
-1.161892807,-1.004965104,0.851095437,0.142857143,0.5,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1
1.166160905,0.015732233,0.112507453,0.5,0.5,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
0.778151953,0.654597777,-0.408703466,0.142857143,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0
-0.385874903,-1.146752261,-1.216456881,0.642857143,0.5,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1
1.554169857,-0.797832928,-0.361769782,0.571428571,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0
-1.549901759,-1.057698355,0.043342023,0.642857143,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
1.166160905,1.278967597,-0.969437488,0.857142857,0.5,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0
-1.549901759,-0.417426251,-1.201635717,0.285714286,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1
-0.773883855,-0.776585801,1.510637216,0.571428571,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1
-0.385874903,0.344681033,1.646497882,0.642857143,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0
-0.773883855,1.394322878,1.404418877,0.642857143,0.5,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
0.778151953,0.034655868,1.446412174,0.071428571,0.5,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
-0.385874903,1.210594147,-0.789113331,0.714285714,0.5,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
0.778151953,-1.201743556,1.068472503,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0
0.390143001,0.326843652,0.403990336,1,0.5,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0
-0.385874903,0.10010557,0.161911331,0.571428571,0.5,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0
-1.549901759,-0.502937666,0.579374105,0,0.5,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0
1.554169857,1.199774991,-1.604277327,0.571428571,0.5,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
-1.161892807,-0.400067265,-1.389370456,0.714285714,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1
-1.161892807,0.334000246,0.757228068,0.071428571,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
1.166160905,-1.409335728,1.384657326,0.714285714,0.5,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1
-1.549901759,0.924064626,-1.134940481,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1
-0.773883855,0.404201059,0.161911331,0.428571429,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0
0.002134049,1.062011989,1.611915167,0.5,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
-0.773883855,1.1190201,0.952373388,0.785714286,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0
0.390143001,-1.107014037,0.576903911,0.571428571,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0
1.554169857,1.178280614,-1.690734115,0.285714286,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
0.390143001,-0.859766095,0.621367402,0.857142857,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1
-1.549901759,-1.543330735,-0.932384579,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0
1.166160905,0.716681063,1.461233337,0.071428571,0.5,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0
1.166160905,1.639444009,-1.609217715,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
1.166160905,-1.229135396,0.248368119,0.357142857,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0
1.166160905,-0.326899723,-1.670972563,0.071428571,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1
-0.385874903,-0.861230797,-0.996609621,0.357142857,0.5,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0
1.166160905,1.480080307,0.055692992,0.428571429,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
-1.161892807,0.9512827,1.379716938,0.428571429,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0
1.166160905,-0.940892535,1.527928573,0.785714286,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
0.778151953,-1.235385151,0.018640083,0.785714286,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0
-0.773883855,1.085462658,-1.231278044,0.714285714,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0
-1.161892807,-1.06873661,-1.088006796,0.357142857,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0
