OrderID,ProductCategory,QuantityReturned,PurchaseAmount,ReasonForReturn,CustomerAccountAge,PreviousReturns,PreviousFraudReports,DeliveryType,ReturnCondition,RefundIssued,Fraud
6014,Books,1,494.4738296,Not as described,612,8,1,Express,Defective,354.9017134,1
6015,Home & Garden,8,324.3424484,Wrong item,795,3,1,Express,Unopened,140.3795277,0
6016,Clothing,3,193.3166963,Not as described,826,6,2,Standard,Damaged,528.1906219,0
6017,Clothing,2,340.5969445,Defective,176,14,0,Express,Opened,406.0258135,0
6018,Electronics,9,294.3276421,Wrong item,1166,4,2,Express,Damaged,393.1651424,0
6019,Home & Garden,7,426.4438067,Defective,1280,8,2,Express,Complete,536.7018566,0
6020,Clothing,9,318.4997893,Wrong item,629,8,0,Standard,Defective,452.311075,1
6021,Beauty & Health,2,324.3566502,Did not like,1343,5,0,Express,Defective,555.8713162,1
6022,Electronics,9,126.3988104,Did not like,1112,4,2,Express,Damaged,576.671279,0
6023,Books,9,219.5010745,Defective,289,9,2,Standard,Damaged,239.6845937,1
6024,Electronics,9,185.3197089,Wrong item,974,0,2,Standard,Complete,158.8523777,0
6025,Beauty & Health,4,25.48408995,Did not like,361,14,2,Express,Damaged,261.999624,1
6026,Home & Garden,3,170.3747501,Not as described,243,3,0,Express,Unopened,582.1293957,1
6027,Books,6,253.3098197,No longer needed,740,4,1,Standard,Unopened,155.2724851,1
6028,Books,3,307.9273439,Did not like,377,12,0,Standard,Opened,375.108874,0
6029,Home & Garden,9,468.5930944,Did not like,913,13,1,Standard,Defective,96.33741894,1
6030,Electronics,3,134.7746045,Not as described,406,8,0,Express,Complete,507.8672074,0
6031,Clothing,2,93.16591573,Did not like,706,1,2,Standard,Complete,417.513493,0
6032,Electronics,8,437.3339307,Did not like,649,1,1,Express,Damaged,337.1606191,1
6033,Beauty & Health,6,472.0867972,Did not like,1279,14,0,Express,Defective,396.4952734,0
6034,Clothing,8,254.2180393,Wrong item,399,2,0,Standard,Opened,114.3774578,1
6035,Electronics,7,75.3039494,Did not like,446,2,0,Express,Opened,523.7925748,0
6036,Home & Garden,3,252.9863837,No longer needed,525,11,2,Express,Opened,237.0775628,1
6037,Beauty & Health,8,72.53279701,Wrong item,141,6,0,Express,Defective,143.017762,1
6038,Beauty & Health,1,443.9290778,Wrong item,415,13,0,Standard,Opened,58.13717859,0
6039,Beauty & Health,1,359.9120502,Defective,737,0,2,Standard,Unopened,83.38603726,1
6040,Clothing,8,135.7457685,Did not like,176,1,1,Express,Damaged,419.4043538,1
6041,Books,9,445.6115328,No longer needed,195,10,1,Standard,Opened,445.1569758,1
6042,Clothing,6,326.1928299,No longer needed,1386,0,2,Standard,Unopened,131.8812281,0
6043,Electronics,5,477.5664016,Defective,918,13,1,Standard,Unopened,383.144595,1
6044,Books,2,490.6303275,No longer needed,836,8,0,Standard,Complete,315.6583003,1
6045,Electronics,9,21.57525883,Wrong item,849,9,0,Standard,Damaged,565.4540634,1
6046,Books,6,77.70282033,Not as described,304,8,1,Standard,Complete,415.8618468,0
6047,Clothing,8,282.5227188,Wrong item,1411,12,1,Standard,Defective,336.1818374,0
6048,Beauty & Health,9,478.8093797,Not as described,1386,2,1,Express,Unopened,206.0770838,0
6049,Home & Garden,9,497.232145,No longer needed,1035,11,2,Standard,Complete,303.9870493,0
6050,Beauty & Health,8,292.3558089,Did not like,754,2,1,Standard,Damaged,185.9059246,0
6051,Clothing,8,103.4247147,Not as described,414,0,2,Standard,Unopened,423.1137343,1
6052,Books,3,98.2640096,Wrong item,1492,4,1,Standard,Opened,376.745953,1
6053,Beauty & Health,3,386.6517239,Wrong item,1375,2,2,Express,Damaged,212.9531942,0
6054,Clothing,2,304.1300858,Wrong item,1456,1,2,Standard,Opened,56.63894155,1
6055,Electronics,1,283.4114715,Wrong item,843,12,0,Express,Defective,590.5318693,1
6056,Home & Garden,4,243.5671632,Defective,394,13,1,Standard,Opened,79.14489327,0
6057,Beauty & Health,2,368.0646208,No longer needed,930,2,0,Standard,Opened,350.8567636,0
6058,Books,2,431.8660059,Did not like,741,7,0,Standard,Defective,518.6096738,1
6059,Electronics,5,165.419879,Defective,384,7,2,Standard,Defective,391.5914791,0
6060,Clothing,4,126.0405282,No longer needed,1440,0,2,Express,Opened,372.8116073,0
6061,Home & Garden,1,341.6955998,Not as described,611,1,2,Standard,Unopened,443.3047069,0
6062,Books,9,459.0715635,Defective,1107,14,2,Standard,Unopened,219.4690123,1
6063,Clothing,4,187.1155713,Defective,128,0,0,Express,Complete,264.3024912,0
6064,Clothing,5,150.7751452,Defective,1417,7,2,Express,Complete,96.48815207,1
6065,Beauty & Health,7,128.5350225,Defective,1130,13,0,Express,Defective,52.58326504,1
6066,Beauty & Health,2,142.1556357,Not as described,641,0,0,Express,Damaged,195.5062501,1
6067,Books,8,84.76800462,Wrong item,314,5,1,Express,Opened,497.8276343,0
6068,Clothing,2,306.4535493,Defective,726,9,1,Express,Defective,386.3819369,1
6069,Beauty & Health,5,154.796513,No longer needed,314,12,2,Standard,Defective,126.6795463,1
6070,Home & Garden,2,315.1732936,Wrong item,1287,10,0,Standard,Defective,284.5566096,1
6071,Home & Garden,2,59.85552777,Not as described,1293,7,0,Standard,Unopened,60.74158549,1
6072,Clothing,4,75.41926022,Did not like,320,12,0,Express,Damaged,491.2440757,1
6073,Beauty & Health,4,277.3481253,Not as described,1123,7,1,Standard,Unopened,303.58218,1
6074,Books,8,265.5348533,Did not like,1383,6,0,Express,Complete,202.2899758,0
6075,Books,6,150.3247648,No longer needed,360,7,0,Standard,Defective,472.4729222,1
6076,Books,8,417.0228088,Did not like,1123,7,0,Standard,Unopened,583.6925454,0
6077,Home & Garden,7,109.7826391,Defective,665,13,1,Standard,Defective,271.7674129,0
6078,Beauty & Health,4,193.1173396,Wrong item,900,9,2,Standard,Damaged,470.9913086,0
6079,Beauty & Health,2,286.6456189,Wrong item,1378,13,2,Standard,Opened,226.6987137,1
6080,Home & Garden,9,436.2613292,Defective,1401,2,2,Express,Unopened,466.9173956,0
6081,Books,2,220.9044681,Wrong item,745,1,1,Express,Damaged,580.8094485,0
6082,Books,1,211.3284586,Not as described,1147,11,1,Standard,Opened,407.6932751,1
6083,Clothing,8,298.1779655,Defective,1088,3,2,Express,Defective,181.4196759,0
6084,Electronics,9,172.0137994,Defective,1091,4,2,Standard,Damaged,429.5704779,1
6085,Beauty & Health,1,360.4031615,Wrong item,728,1,1,Standard,Complete,514.5354575,1
6086,Beauty & Health,7,139.3740515,Did not like,577,14,2,Standard,Opened,272.0424601,1
6087,Beauty & Health,2,415.1340785,No longer needed,481,10,0,Express,Opened,392.1035537,1
6088,Electronics,6,150.7296383,Did not like,918,7,1,Standard,Defective,188.9010722,0
6089,Clothing,5,496.4965579,Not as described,473,7,2,Express,Complete,300.0104238,0
6090,Electronics,1,171.9019877,Defective,652,12,2,Express,Unopened,141.2115501,0
6091,Books,2,441.8365466,Defective,861,11,1,Standard,Damaged,509.5460414,1
6092,Books,2,210.730858,Not as described,1446,3,1,Express,Defective,103.1903372,0
6093,Beauty & Health,6,138.1063242,No longer needed,1212,11,0,Standard,Complete,80.71266958,1
6094,Home & Garden,1,128.5583602,Defective,191,4,1,Standard,Opened,343.9185014,0
6095,Beauty & Health,4,428.0918153,Did not like,476,10,1,Express,Opened,370.3619928,1
6096,Home & Garden,5,168.2014334,Not as described,1204,11,0,Express,Opened,555.0462682,0
6097,Electronics,2,182.5102443,Defective,702,14,2,Standard,Complete,161.8057375,0
6098,Books,2,114.5566668,Did not like,199,4,1,Express,Complete,477.901958,0
6099,Home & Garden,7,481.4358647,Not as described,1246,4,2,Standard,Unopened,404.2380482,1
6100,Electronics,7,137.4770915,Not as described,899,8,0,Standard,Damaged,457.9193367,1
6101,Books,6,138.7729371,Not as described,122,8,1,Express,Opened,136.5979861,1
6102,Home & Garden,1,473.0709873,No longer needed,755,14,0,Standard,Unopened,295.5522572,1
6103,Beauty & Health,3,452.4314504,Not as described,869,13,2,Express,Complete,245.844315,0
6104,Beauty & Health,9,139.4772239,Wrong item,618,10,0,Standard,Unopened,434.7552237,1
6105,Beauty & Health,1,435.0682734,Wrong item,1400,3,1,Standard,Opened,376.4438686,0
6106,Electronics,2,139.9151423,Not as described,1218,0,1,Standard,Damaged,582.1445529,0
6107,Beauty & Health,8,60.54279913,Defective,1018,7,2,Standard,Unopened,126.3067616,1
6108,Clothing,7,413.7734472,Wrong item,476,10,2,Express,Complete,310.4669672,1
6109,Books,9,390.3479158,Did not like,1148,0,2,Standard,Defective,431.6173209,1
6110,Electronics,4,161.4402184,Did not like,390,6,2,Standard,Defective,252.8311666,1
6111,Beauty & Health,4,63.26671286,Defective,1350,11,1,Express,Unopened,557.7563686,1
6112,Books,7,119.0906645,Did not like,1296,12,1,Standard,Complete,518.9074619,0
6113,Home & Garden,1,390.107154,Defective,1411,3,1,Express,Unopened,530.1096045,0
6114,Beauty & Health,9,483.0789512,Did not like,1192,0,0,Standard,Unopened,384.9739475,1
6115,Books,2,144.3209945,Not as described,1404,3,0,Express,Defective,309.4258654,0
6116,Clothing,1,412.7642245,Did not like,962,6,2,Standard,Unopened,252.3485248,0
6117,Home & Garden,7,129.4076755,Not as described,441,12,2,Express,Defective,115.8322753,0
6118,Clothing,6,346.2081881,Did not like,969,7,2,Standard,Complete,571.530113,1
6119,Books,3,60.13446514,Did not like,1456,1,1,Express,Complete,194.9942953,1
6120,Clothing,1,300.9419074,Did not like,1465,12,0,Express,Complete,491.143568,0
6121,Books,5,149.2111478,Not as described,416,8,2,Standard,Defective,56.54498712,1
6122,Books,4,464.4060554,Did not like,1430,4,2,Express,Opened,259.8237539,0
6123,Clothing,5,159.0804266,Did not like,1296,13,1,Standard,Opened,364.1084298,0
6124,Books,1,211.2515335,No longer needed,643,10,0,Standard,Opened,222.9087732,0
6125,Beauty & Health,1,423.5259734,Not as described,1323,11,2,Express,Opened,156.6428887,1
6126,Books,5,230.3717996,Wrong item,174,13,2,Standard,Complete,89.29774745,0
6127,Electronics,6,134.4378809,Defective,875,7,2,Standard,Opened,594.0097149,0
6128,Books,5,282.821274,No longer needed,316,1,2,Express,Unopened,537.5253821,1
6129,Electronics,2,423.1957739,Did not like,732,1,0,Standard,Defective,221.7938511,1
6130,Books,9,227.9252538,Wrong item,631,3,0,Express,Opened,58.68652228,0
6131,Books,5,83.78647482,Wrong item,548,3,2,Express,Complete,347.3167005,0
6132,Clothing,5,203.8817183,Did not like,1130,2,1,Express,Opened,226.8194338,1
6133,Beauty & Health,9,478.1480639,Did not like,988,4,2,Express,Defective,113.663591,0
6134,Beauty & Health,3,54.57037778,No longer needed,492,1,1,Standard,Damaged,484.6688588,0
6135,Home & Garden,5,216.0536828,Not as described,1270,0,2,Standard,Damaged,235.995721,0
6136,Clothing,5,331.0538211,No longer needed,415,11,2,Express,Complete,585.0684872,0
6137,Clothing,2,57.68850858,Not as described,553,3,1,Express,Complete,438.4004457,0
6138,Beauty & Health,4,185.5772226,Wrong item,1310,5,2,Express,Complete,511.8459641,1
6139,Clothing,2,471.4776099,Defective,1448,13,0,Express,Opened,391.9802372,0
6140,Beauty & Health,5,34.70513226,Did not like,912,5,1,Express,Defective,358.9370445,1
6141,Clothing,2,380.8361022,No longer needed,417,1,0,Standard,Defective,285.4194211,0
6142,Books,9,423.8599837,Wrong item,493,5,1,Standard,Defective,95.71403468,1
6143,Beauty & Health,6,152.9891482,No longer needed,478,3,0,Express,Damaged,455.5727175,1
6144,Beauty & Health,8,123.0628974,Not as described,804,9,2,Express,Defective,236.9127992,0
6145,Electronics,9,459.1140289,Did not like,893,14,2,Standard,Complete,158.1753136,0
6146,Clothing,8,386.7208138,Not as described,1141,0,1,Express,Opened,112.927331,0
6147,Clothing,5,74.42274061,Not as described,926,0,0,Express,Damaged,93.08908285,1
6148,Beauty & Health,5,121.8546826,Not as described,248,14,2,Express,Opened,311.479535,0
6149,Books,6,318.2504744,Wrong item,657,1,0,Express,Unopened,510.3419506,0
6150,Books,1,221.3201259,Did not like,1135,3,0,Standard,Complete,120.791791,0
6151,Books,8,262.0036978,Defective,841,7,1,Standard,Damaged,333.1047874,0
6152,Clothing,2,476.7403688,No longer needed,561,2,2,Standard,Complete,258.5086327,1
6153,Electronics,6,221.7130223,Not as described,1283,14,1,Express,Opened,346.954794,0
6154,Beauty & Health,9,443.207358,Did not like,1076,10,1,Express,Defective,81.91955676,1
6155,Home & Garden,3,337.157465,No longer needed,794,4,2,Express,Unopened,344.3243787,0
6156,Electronics,2,78.37734018,Did not like,666,2,0,Express,Complete,352.4813007,1
6157,Home & Garden,5,377.3633776,No longer needed,365,7,1,Standard,Unopened,528.5459422,1
6158,Electronics,9,269.7003555,Did not like,646,13,2,Express,Opened,159.7278363,1
6159,Books,6,128.0466802,Defective,179,3,0,Standard,Complete,498.1076469,1
6160,Clothing,8,158.9836751,Did not like,617,10,0,Express,Defective,463.2803991,1
6161,Home & Garden,8,287.5195639,Did not like,1191,7,0,Standard,Unopened,552.9537385,1
6162,Electronics,7,308.8171953,Not as described,801,12,1,Express,Damaged,552.1130625,0
6163,Clothing,5,484.7246739,Not as described,343,7,1,Standard,Opened,471.3769954,0
6164,Home & Garden,2,430.2656655,Not as described,108,8,2,Standard,Complete,558.8900999,1
6165,Beauty & Health,5,118.8028578,Did not like,1280,1,0,Express,Damaged,192.4249762,0
6166,Electronics,7,391.5161939,Defective,563,10,0,Express,Defective,135.5962662,0
6167,Beauty & Health,7,23.98006791,No longer needed,745,9,2,Express,Defective,204.2041807,0
6168,Books,2,82.30806136,Not as described,1423,6,0,Standard,Unopened,511.9284686,1
6169,Beauty & Health,7,115.8561997,Wrong item,1443,9,0,Express,Opened,222.4380199,1
6170,Beauty & Health,6,306.6556893,Did not like,348,13,2,Standard,Complete,500.2570355,0
6171,Electronics,7,113.448803,Defective,422,13,2,Standard,Damaged,254.5852905,0
6172,Books,8,195.3310122,Defective,655,0,1,Standard,Complete,489.7275308,0
6173,Beauty & Health,4,136.5342954,Not as described,492,12,1,Express,Damaged,515.9458344,0
6174,Clothing,1,181.9599797,Not as described,1351,3,1,Express,Opened,422.8298662,0
6175,Home & Garden,8,472.3766935,Wrong item,1018,3,2,Express,Defective,588.7680101,1
6176,Beauty & Health,8,498.7406492,Wrong item,668,3,1,Express,Defective,451.6759395,1
6177,Books,3,349.146611,Not as described,343,6,0,Standard,Complete,184.825848,0
6178,Beauty & Health,3,294.7077783,No longer needed,1180,12,1,Express,Complete,591.4265171,1
6179,Home & Garden,5,360.054966,Not as described,1266,13,1,Standard,Unopened,426.0967592,1
6180,Books,3,390.3930562,Not as described,291,4,1,Express,Damaged,289.6563634,0
6181,Electronics,5,374.7261169,Defective,618,4,2,Express,Unopened,320.5606754,1
6182,Books,8,59.30841354,Not as described,1059,2,0,Standard,Damaged,471.3673609,1
6183,Electronics,1,168.9408413,Not as described,1398,9,2,Express,Opened,464.2809365,1
6184,Books,2,184.8470633,Not as described,1162,4,0,Standard,Complete,512.6081695,1
6185,Home & Garden,2,197.2421476,No longer needed,292,4,1,Standard,Damaged,182.394598,0
6186,Home & Garden,4,185.2706138,Defective,426,7,1,Express,Defective,571.435691,1
6187,Books,9,397.8043028,Did not like,582,14,0,Express,Opened,193.8303984,1
6188,Beauty & Health,2,378.8502406,Did not like,124,10,2,Standard,Defective,314.2656139,1
6189,Home & Garden,9,22.20814539,Did not like,201,1,2,Express,Opened,166.2549864,1
6190,Electronics,7,162.2631313,Did not like,762,14,1,Express,Damaged,288.8581381,0
6191,Electronics,8,319.3585509,Defective,316,13,0,Standard,Defective,407.4376004,0
6192,Clothing,1,77.72749855,Not as described,841,13,0,Standard,Damaged,320.5139084,0
6193,Electronics,5,54.17518135,Did not like,366,7,0,Standard,Unopened,186.6851372,1
6194,Clothing,9,417.6310974,Not as described,261,3,0,Express,Opened,262.8622235,0
6195,Books,4,237.2884506,Did not like,386,8,1,Express,Complete,376.9648763,0
6196,Books,2,430.7299366,No longer needed,777,7,2,Express,Defective,543.7687645,0
6197,Books,6,415.305309,Not as described,985,4,1,Standard,Damaged,283.0420715,0
6198,Beauty & Health,2,448.8178506,Defective,346,4,0,Express,Defective,366.1766519,1
6199,Beauty & Health,3,43.17179051,No longer needed,273,8,2,Express,Damaged,550.9680987,0
6200,Clothing,8,109.3424317,No longer needed,1132,12,1,Standard,Unopened,512.583886,0
6201,Electronics,3,162.1487189,Defective,1008,13,0,Express,Complete,151.9409147,0
6202,Electronics,2,85.39058616,No longer needed,1117,4,1,Express,Defective,248.9584393,0
6203,Books,6,253.025514,Not as described,887,12,0,Standard,Defective,483.8106223,1
6204,Home & Garden,3,403.5089072,Wrong item,696,8,1,Express,Damaged,452.0673999,0
6205,Beauty & Health,1,476.5672692,Wrong item,761,5,1,Standard,Damaged,471.9742366,0
6206,Beauty & Health,3,446.9955845,Did not like,1444,10,1,Express,Defective,137.7101308,1
6207,Books,6,239.5216064,Did not like,1248,10,0,Express,Unopened,303.0484484,1
6208,Beauty & Health,3,325.5157287,Not as described,140,0,2,Standard,Defective,432.3589057,0
6209,Books,9,130.7341393,Defective,436,10,2,Express,Opened,273.23625,0
6210,Clothing,7,213.44432,Not as described,425,11,0,Express,Opened,360.4679051,0
6211,Electronics,5,438.1676458,Did not like,1309,11,2,Standard,Defective,467.8164718,1
6212,Home & Garden,2,34.01481057,No longer needed,1364,7,2,Express,Unopened,326.9993328,0
6213,Electronics,9,275.7244509,Not as described,1462,13,1,Standard,Damaged,385.625123,1
6214,Electronics,5,438.943183,Not as described,1217,0,1,Standard,Damaged,238.7217782,1
6215,Clothing,7,78.56473945,Defective,1018,1,0,Express,Defective,250.7879829,1
6216,Beauty & Health,9,491.6221769,Did not like,1186,5,0,Express,Complete,153.2060991,0
6217,Home & Garden,4,25.94790271,Not as described,1115,4,1,Express,Damaged,595.5021619,0
6218,Beauty & Health,9,445.3376055,No longer needed,832,1,0,Standard,Opened,383.8715891,1
6219,Electronics,1,189.7628357,No longer needed,619,12,0,Standard,Opened,156.9310859,0
6220,Books,6,83.69147921,Wrong item,1332,5,2,Standard,Complete,140.4146308,0
6221,Electronics,2,95.53192412,Did not like,1332,6,0,Standard,Complete,175.7098654,1
6222,Beauty & Health,8,356.5657848,No longer needed,1499,2,0,Express,Opened,444.7869692,1
6223,Electronics,5,437.9454448,Defective,184,10,1,Express,Defective,324.3481741,1
6224,Books,3,327.7118498,Did not like,306,7,0,Standard,Defective,344.5555362,0
6225,Clothing,2,465.7879863,No longer needed,1470,3,1,Standard,Defective,432.8321304,1
6226,Beauty & Health,8,424.3898216,Not as described,260,9,0,Standard,Opened,450.9330794,0
6227,Electronics,7,24.33526733,Did not like,549,8,2,Express,Complete,460.6512519,1
6228,Beauty & Health,9,341.3262389,No longer needed,215,6,1,Express,Unopened,93.86299154,0
6229,Clothing,8,166.2246506,Not as described,461,12,0,Express,Opened,507.8261321,0
6230,Electronics,4,238.1600056,Wrong item,1374,2,0,Standard,Opened,145.9074281,1
6231,Electronics,2,65.1347591,Did not like,1011,14,2,Standard,Damaged,399.1576421,0
6232,Beauty & Health,2,155.4075977,Did not like,282,13,0,Standard,Defective,174.0157309,1
6233,Beauty & Health,2,323.6892644,No longer needed,775,14,2,Express,Damaged,504.3904039,0
6234,Books,6,124.8234225,Wrong item,1451,4,1,Express,Opened,470.8214264,1
6235,Clothing,7,330.8176008,Defective,691,8,1,Standard,Opened,146.3803254,1
6236,Books,6,463.055442,No longer needed,1130,14,0,Standard,Opened,352.6510119,0
6237,Electronics,2,22.3713464,No longer needed,1030,12,1,Express,Unopened,446.9310188,1
6238,Beauty & Health,4,397.1699455,Defective,1493,11,2,Standard,Damaged,143.0873071,0
6239,Electronics,3,327.8330625,Defective,862,8,2,Express,Complete,130.5049445,0
6240,Electronics,4,42.38372611,Defective,711,7,0,Standard,Defective,256.6631515,1
6241,Home & Garden,5,399.2802259,Defective,178,7,2,Standard,Defective,555.2219908,1
6242,Home & Garden,7,127.7700969,Defective,1344,8,2,Standard,Unopened,87.27730017,1
6243,Electronics,9,147.5938595,Not as described,781,4,2,Express,Damaged,247.3797863,1
6244,Beauty & Health,2,64.88752759,Not as described,1220,12,0,Express,Defective,493.4882442,1
6245,Electronics,8,276.5023114,Defective,492,10,1,Standard,Opened,239.3340979,0
6246,Home & Garden,3,259.1473953,Wrong item,567,12,2,Standard,Damaged,80.30354108,1
6247,Beauty & Health,9,186.643763,Wrong item,969,8,1,Express,Defective,397.9320873,0
6248,Electronics,4,101.0018277,Defective,1494,14,1,Express,Damaged,576.8410551,1
6249,Clothing,3,422.2177062,Not as described,117,5,0,Standard,Unopened,368.8091931,0
6250,Clothing,6,440.6616464,Wrong item,1307,12,0,Express,Complete,497.9319338,1
6251,Electronics,9,279.4782131,Not as described,1266,13,1,Standard,Complete,57.80464107,1
6252,Beauty & Health,7,137.2281601,No longer needed,1457,5,0,Standard,Damaged,413.2941563,1
6253,Electronics,4,66.13283154,Not as described,161,10,1,Express,Unopened,133.0436318,0
6254,Electronics,3,436.9012004,Defective,262,9,2,Express,Defective,434.2058018,1
6255,Home & Garden,4,66.1053054,Did not like,651,13,1,Express,Opened,363.5570124,1
6256,Clothing,3,26.32641812,Defective,278,11,1,Standard,Damaged,171.9113384,0
6257,Home & Garden,3,245.3108371,No longer needed,1358,5,2,Express,Damaged,371.7655101,0
6258,Home & Garden,9,371.0100906,Not as described,1183,6,0,Standard,Defective,421.8890477,0
6259,Electronics,4,239.6177621,Wrong item,1351,8,1,Express,Opened,546.1751657,0
6260,Home & Garden,9,44.67709135,Defective,338,14,0,Express,Opened,538.8657626,1
6261,Clothing,5,351.2139744,Wrong item,667,2,2,Standard,Defective,565.0328149,1
6262,Home & Garden,7,328.3196579,Not as described,845,11,1,Standard,Damaged,512.6630222,1
6263,Clothing,5,347.1342709,No longer needed,183,14,1,Standard,Defective,347.4581806,1
6264,Home & Garden,1,121.3771958,Defective,1164,12,1,Standard,Complete,517.031818,0
6265,Clothing,2,401.9352364,Wrong item,537,5,1,Standard,Defective,447.2235831,0
6266,Home & Garden,5,250.0007416,Defective,628,12,0,Standard,Unopened,455.8572423,1
6267,Home & Garden,6,277.4493491,Defective,204,9,0,Express,Damaged,134.9901863,0
6268,Beauty & Health,7,281.9984046,Wrong item,636,4,2,Express,Unopened,148.7979767,1
6269,Clothing,2,157.6670898,No longer needed,481,3,0,Standard,Damaged,149.1579836,1
6270,Clothing,9,140.0643701,Defective,1216,7,1,Standard,Damaged,165.0427033,1
6271,Clothing,6,22.28774263,No longer needed,1338,2,2,Express,Complete,279.9154409,0
6272,Books,2,210.3729642,No longer needed,316,14,1,Express,Defective,223.4718074,0
6273,Home & Garden,2,252.8494323,Not as described,588,1,1,Standard,Defective,77.00310936,0
6274,Clothing,3,376.5457979,Wrong item,250,3,2,Standard,Complete,448.2299474,1
6275,Books,1,51.98094125,Not as described,1497,2,1,Express,Complete,271.7801204,0
6276,Beauty & Health,9,463.514918,Did not like,912,6,1,Standard,Opened,92.8736946,1
6277,Clothing,4,146.7000648,Not as described,730,11,2,Express,Unopened,483.983617,1
6278,Clothing,5,196.0259313,Defective,521,12,0,Standard,Damaged,60.75180719,0
6279,Books,7,43.21398349,Defective,745,3,2,Standard,Opened,357.9226181,0
6280,Home & Garden,1,333.5054772,Defective,306,9,2,Express,Defective,466.4496845,0
6281,Beauty & Health,3,360.2829427,Did not like,874,11,2,Standard,Opened,254.9232455,0
6282,Clothing,3,465.8197843,No longer needed,933,8,0,Express,Defective,365.7396332,0
6283,Home & Garden,2,181.6779216,Defective,687,12,2,Express,Complete,77.87868981,0
6284,Beauty & Health,8,143.5369903,Not as described,663,11,0,Standard,Damaged,180.3770387,1
6285,Electronics,5,368.5215217,No longer needed,325,10,1,Standard,Damaged,414.9720476,0
6286,Electronics,1,359.2644265,Not as described,903,4,2,Express,Damaged,484.698011,1
6287,Beauty & Health,2,469.8195478,Not as described,789,13,1,Express,Complete,112.8895069,1
6288,Books,1,118.5529396,Defective,205,2,1,Express,Defective,581.4351771,1
6289,Beauty & Health,6,358.5404589,Not as described,1199,1,0,Express,Complete,266.9844584,0
6290,Beauty & Health,9,52.09691705,Did not like,615,5,1,Standard,Damaged,558.5243044,1
6291,Books,7,250.5766912,No longer needed,1047,13,1,Standard,Damaged,346.8334248,1
6292,Books,5,77.30757309,Defective,286,5,2,Express,Damaged,404.2286,1
6293,Home & Garden,3,333.5100743,Defective,631,0,1,Express,Defective,146.7574263,1
6294,Home & Garden,8,308.7040456,Not as described,374,6,2,Express,Defective,536.6032672,0
6295,Books,4,43.43980814,Not as described,638,11,1,Express,Opened,98.10672331,0
6296,Electronics,9,173.4165548,Wrong item,747,4,0,Express,Opened,593.0859831,1
6297,Electronics,5,209.6161435,Wrong item,117,6,1,Express,Unopened,265.581849,0
6298,Beauty & Health,6,139.0689294,Defective,384,11,0,Express,Defective,140.4170313,1
6299,Clothing,5,38.56162113,Defective,1425,3,2,Express,Complete,383.1570822,1
6300,Beauty & Health,7,173.0345101,Not as described,1031,4,2,Standard,Defective,526.1351529,1
6301,Beauty & Health,7,400.4599527,Did not like,1113,6,1,Standard,Opened,268.4026601,1
6302,Clothing,1,192.8523625,Did not like,1004,5,1,Express,Damaged,54.72590475,1
6303,Books,2,175.2174825,Not as described,749,13,2,Express,Opened,529.7450172,1
6304,Electronics,7,472.0415062,Wrong item,951,0,2,Standard,Opened,369.7269014,1
6305,Beauty & Health,8,39.98274498,Wrong item,356,0,2,Express,Opened,101.0773053,0
6306,Clothing,4,388.2983339,Did not like,1342,1,0,Express,Unopened,548.3193292,1
6307,Home & Garden,6,251.8849272,Defective,743,12,1,Express,Unopened,475.2680663,0
6308,Beauty & Health,3,473.3420036,Not as described,456,12,2,Express,Unopened,342.9546545,0
6309,Electronics,7,208.8659572,Defective,355,10,2,Standard,Complete,295.7228142,1
6310,Books,3,359.8603218,Wrong item,707,10,1,Express,Unopened,438.2461079,1
6311,Beauty & Health,7,53.56897491,Did not like,1397,2,1,Standard,Complete,249.1863133,0
6312,Beauty & Health,8,465.8107643,Defective,433,0,0,Standard,Defective,410.1677004,1
6313,Clothing,3,185.3804801,Wrong item,1491,9,2,Standard,Defective,132.9985295,1
6314,Home & Garden,2,271.5221964,Wrong item,114,1,1,Standard,Unopened,128.3373772,1
6315,Home & Garden,6,86.47117221,Wrong item,278,13,0,Standard,Defective,221.0834206,0
6316,Books,4,473.8677782,Defective,187,11,2,Standard,Defective,537.1944914,1
6317,Electronics,8,343.0257939,No longer needed,193,1,0,Standard,Damaged,517.6806096,0
6318,Books,2,45.89478888,Did not like,944,6,1,Express,Unopened,320.6609972,0
6319,Beauty & Health,4,94.49925401,Wrong item,127,10,0,Standard,Unopened,372.0115254,0
6320,Beauty & Health,2,211.9203189,Defective,796,12,2,Standard,Opened,395.1787545,1
6321,Home & Garden,2,124.0500859,Not as described,174,11,1,Standard,Opened,255.2560918,0
6322,Electronics,2,166.2202734,Did not like,153,5,2,Express,Defective,435.7287532,0
6323,Clothing,1,498.7957572,Not as described,420,8,0,Express,Opened,384.481191,1
6324,Electronics,4,336.1513746,Not as described,859,9,0,Express,Damaged,244.897305,0
6325,Beauty & Health,2,462.6644491,Defective,1357,13,0,Express,Unopened,206.1300133,1
6326,Clothing,9,229.1832199,No longer needed,729,4,1,Standard,Damaged,589.4164463,1
6327,Electronics,9,360.9354966,Defective,1353,2,0,Standard,Unopened,206.3620945,1
6328,Electronics,7,240.6513402,Defective,431,0,1,Express,Complete,145.7291762,1
6329,Clothing,6,177.5477806,Did not like,416,0,0,Express,Unopened,509.0293075,1
6330,Beauty & Health,3,269.2031103,Defective,200,1,0,Express,Damaged,495.9601479,0
